id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
92025,19711,Aero Elite: Combat Academy,NULL,2002-07-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92042,6215,Toxic Grind,NULL,2002-10-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92137,170011,Donkey Kong-e,NULL,2002-11-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92218,39841,Snow bros 3,NULL,2002-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92590,170013,Mario Bros.-e,"The story of this game revolves around two plumbers, Mario and Luigi, who are working in the sewers of New York. The sewers are overrun by waves of enemies and the Mario Bros. have to defeat the enemies and collect coins to receive their pay.",2002-11-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92713,77336,The Legend of Zelda: A Link to the Past & Four Swords,"In A Link to the Past
The intro to A Link to the Past reveals the back story of the game, showing that series antagonist Ganon was sealed away after his bid for the Triforce. However, the seal has grown weak, and a wizard named Agahnim has taken over the throne of Hyrule, and is kidnapping the seven descendants of the Sages who sealed away Ganon, which includes Princess Zelda. The game opens with series protagonist Link receiving a message from Zelda, telling him to come save her. Following his Uncle, he finds him near death, and is tasked by his Uncle to find and rescue Zelda, giving him his sword and shield before dying. After Link reaches the dungeons, he frees Zelda from her cage, and takes her through a hidden sewer into a Sanctuary, where she remains hidden. The man in the Sanctuary tells Link of Agahnim's plan to break the seal the Sages placed, requiring Link to obtain the Master Sword. Link travels across Hyrule, aided by a man named Sahasrahla, collecting three pendants from the three dungeons, using them to unseal the Master Sword in the Lost Woods. Link returns to Hyrule Castle with the Master Sword after Zelda is kidnapped. When he meets Agahnim, he finds that he is too late, as Agahnim teleports her away.

After battling and defeating Agahnim, he takes Link into the Sacred Realm, which has been corrupted and transformed into the Dark World by Ganon. He is tasked with rescuing the seven Maidens who have been sealed away in crystals, as well as finding magical items called the Silver Arrows. Link eventually rescues Zelda, and uses the Maidens' power to break into Ganon's Tower. After fighting and defeating Agahnim for the second time, Ganon flies from Agahnim's corpse into the Pyramid of Power. Link follows, doing battle with him. He eventually defeats Ganon, and finds the Triforce. After the Triforce speaks to Link, Link uses it to wish for Hyrule to return to normal. Afterward, he returns the Master Sword to where he found it. If the player has completed Four Swords, they may find an alternate ending by beating a secret dungeon. This dungeon features four Dark Links, in reference to the four Links in the Four Swords game. After defeating them, an ending showing the inhabitants of the Dark World and the various bosses is shown.

In Four Swords
Taking place before the events of Ocarina of Time, the prologue shows Link and Zelda approaching a sword in a pedestal, called the Four Sword. After Zelda explains its history and the creature sealed within it, the creature named Vaati breaks free, capturing Zelda to marry her. Link is encountered by three fairies who instruct Link to pull the Four Sword out. Link pulls the Four Sword out, inadvertently creating three copies of himself that fight alongside him. As the game begins, the four Links are tasked with finding four Great Fairies, who together will grant them access to Vaati's palace. After finding the four Great Fairies and entering the palace the Links battle Vaati. After Vaati is thoroughly weakened, he is trapped in the Four Sword. Zelda and Link return the Four Sword back in its pedestal.",2002-12-02 00:00:00.000,6,NULL,100.0000,1,86.1113,15
92769,43427,Fisherman's Bass Club,NULL,2002-10-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93099,70347,Pyrrhic Tales: Prelude to Darkness,NULL,2002-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93218,43706,NFL GameDay 2003,NULL,2002-09-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93333,4020,"Monsters, Inc. Scream Arena",NULL,2002-09-14 00:00:00.000,3,NULL,NULL,NULL,47.0000,1
93445,69886,V8 Challenge,NULL,2002-05-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93592,64210,MaXXed Out Racing,NULL,2002-09-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93745,70560,Snowboard Racer 2,NULL,2002-07-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93928,151255,Kingdom Hearts Final Mix: Platinum Limited Edition,NULL,2002-12-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93941,94577,WizMo's Workshop: Dragons of Frozzbokk,NULL,2002-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94110,3809,Big Mutha Truckers,NULL,2002-11-27 00:00:00.000,1,NULL,65.0000,4,51.0000,1
94138,4227,V-Rally 3,NULL,2002-06-21 00:00:00.000,1,NULL,65.0000,1,79.9012,5
94167,20657,Chulip,"Chulip opens with a dream sequence in which the unnamed, male protagonist kisses the girl he loves under the talking ""Lover's Tree"" on a green hill. The dream takes its course, the tree ends the sequence saying they lived happily ever after. However, once the protagonist wakes up, he and his father are just moving into Long Life Town, which appears very much like a small, Japanese village. Coincidentally, the girl of his dreams lives in this town, but she flatly rejects him due to his status as coming from a very poor family. Taking his father's advice, the hero decides to kiss the odd citizens of the town in order to strengthen his heart and improve his reputation. En route to doing so, he also resolves to write a love letter to his crush. When this treasured set of papers is stolen, he must search Long Life Town for the missing pieces. The hero's journey involves numerous bizarre incidents that lead him to cheating his way to the top of a major corporation, making contact with aliens, and acting as a defense lawyer in court. Once the three pieces of the love letter (the ink, paper, and pen) are collected, he writes and mails it to the girl. The game's ending shows the two meeting and kissing beneath the Lover's Tree, as the protagonist had dreamed.",2002-10-03 00:00:00.000,3,NULL,50.0000,1,NULL,NULL
94552,45085,Austin Powers Pinball,NULL,2002-11-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94564,27621,The Partners,NULL,2002-09-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94593,856,NHL 2003,NULL,2002-09-30 00:00:00.000,3,NULL,40.0000,1,80.2497,10
94767,6301,Agassi Tennis Generation,NULL,2002-08-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95031,180208,Whispers in Akarra,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95137,95428,Premier Manager 2002-03,NULL,2002-11-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95579,49762,Pro Yakyuu Team o Tsukurou! Advance,NULL,2002-09-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95591,3207,Bandits: Phoenix Rising,"Bandits: Phoenix Rising is a futuristic, racing action game, set in a post apocalyptic wasteland. The player follows the pair Rewdalf and Fennec as they try to survive and make big bucks at the same time.",2002-10-11 00:00:00.000,1,NULL,60.0000,2,NULL,NULL
95694,11822,Beach Life,NULL,2002-09-06 00:00:00.000,7,NULL,60.0000,1,NULL,NULL
95871,3887,Disney's PK: Out of the Shadows,"Donald Duck was minding his business one day at his boring security guard job when the evil Evronian empire decided to attack Earth. A computer being known as One detected the invasion early, and teams up with Donald to turn him into the superhero PK. Now it is PK's job to repel the alien invasion.",2002-10-04 00:00:00.000,1,NULL,NULL,NULL,39.0000,3
95907,49172,Galidor: Defenders of the Outer Dimension,NULL,2002-11-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95920,176138,Modi i Nanna: Sprytne Smyki,NULL,2002-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95936,3908,Evolution Skateboarding,NULL,2002-10-09 00:00:00.000,NULL,NULL,NULL,NULL,25.0000,0
96595,182203,C-Dogs SDL,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97113,6011,Run Like Hell: Hunt or Be Hunted,NULL,2002-09-27 00:00:00.000,1,NULL,54.0000,3,NULL,NULL
97279,18809,Tomb Raider: The Prophecy,"Lara Croft discovers a manuscript which speaks of a mysterious occult magic which will bring desolation on earth in the near future. This prophecy also talks of three legendary stones which are linked with the mentioned devastation. Fascinated, Lara travels around the globe in search of these fabled stones. Along the way she'll meet enemies both human and otherwise and will also have to deal with dark magic of sorts.",2002-11-12 00:00:00.000,3,1,60.0000,2,NULL,NULL
97599,58127,NationStates,NULL,2002-11-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97617,23781,Barbie as Rapunzel CD-ROM: A Creative Adventure,NULL,2002-09-27 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
97688,4022,Muscle Champion: Kinnikutō Kessen,NULL,2002-11-21 00:00:00.000,NULL,NULL,NULL,NULL,49.0000,0
97694,4080,Rally Championship,NULL,2002-05-31 00:00:00.000,NULL,NULL,50.0000,1,NULL,NULL
97774,19248,Disney's Treasure Planet,NULL,2002-11-12 00:00:00.000,NULL,NULL,50.0000,1,NULL,NULL
97887,92812,Pro Rally,NULL,2002-11-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97972,6333,Bomberman Max 2: Red Advance,NULL,2002-05-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98295,163702,Vampiromania: O Jogo,"In a small village, on a night with a full moon, an event would change the lives of the villagers forever. Nicolae, Andreea's father, was screaming in despair in front of his tavern. Everyone ran to see what had happened. Joining the crowd was Teodor, a brave man, known as a collector of legends and superstitions. Nicolae leads Teodor to the room of the young Andreea, who was lying on the floor, white as snow, her purple lips looking like violets. Teodor examines her and gives Nicolae the news: she is under some kind of spell. At this moment, Ecaterina, a beautiful woman, Petru's mother and Theodor's wife, appears.
Ecaterina is distraught to see Andreea and runs to embrace her. In the corner of the door, little Petru just observes everything. A few minutes later, everyone is around Andreea, who is lying on the bed. Ecaterina tries to hold back her tears, while Teodor explains to Nicolae that for a long time he has been chasing a creature that takes people's lives, making them servants, practically slaves. Nicolae doesn't understand, until Teodor shows him a bite mark on Andreea's neck.

Ecaterina yells at Teodor that it's his fault, that the Dark Count bit Andreea to get revenge for Teodor's relentless, practically obsessive hunting. Teodor exclaims that they are wasting their time. Destroying the Dark Count, Vlad Tepes, before dawn is the only way to save Andreea. The hitherto quiet Petru asks everyone what they are waiting for. And so they set off, revealing a great secret.",2002-09-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98332,56735,Pachi-Slot Aruze Ōkoku 7,NULL,2002-08-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98397,22419,Sexy Beach,NULL,2002-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98447,119356,Tropico: Mucho Macho Edition,NULL,2002-06-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98526,93395,Atari Revival,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98743,43598,GTC: Africa,NULL,2002-07-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98899,11271,Celtic Kings: Rage of War,Julius Caesar wants to expand his already massive empire and he has his sights set on the lush countryside of Gaul.,2002-08-21 00:00:00.000,1,NULL,NULL,NULL,70.0000,1
99207,145894,PC Reciclator,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99383,153614,Animal Paradise,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99774,49333,Kong: The Animated Series,NULL,2002-09-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100202,138856,Akuji the Demon,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100283,43664,Sega Sports Tennis,NULL,2002-08-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100306,138539,Sanyo Pachinko Paradise 7: Edokko Gen-san,NULL,2002-06-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100967,49647,Kawaii Pet Shop Monogatari 3,NULL,2002-07-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101088,43683,Crash Bandicoot Collectors' Edition,NULL,2002-06-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101253,49655,K-1 Pocket Grand Prix 2,NULL,2002-12-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101597,51316,Eternal Daughter,NULL,2002-06-21 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
101616,79379,DRL,NULL,2002-11-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101792,49717,Monster Gate,NULL,2002-08-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102359,6553,Rave Master: Special Attack Force!,NULL,2002-09-29 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
102505,44723,Dropship: United Peace Force,NULL,2002-07-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102574,57658,Nanosaur Extreme!,NULL,2002-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102580,49820,Silk to Cotton,NULL,2002-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102691,83245,Casper,The Ghostly Trio have turned all the adults in town into zombies leaving the children scared at the mercy of the Trio. The old Schoolmistress of the manor has them call in Dr. James Harvey to stop them only to become a zombie himself capable only of walking in front of him.,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,57.0000,0
102707,6625,Super Robot Taisen: Original Generation,NULL,2002-11-22 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
102753,51332,Trailer Park Tycoon,NULL,2002-12-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103417,645,Combat Mission 2,NULL,2002-10-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103667,186073,Type to Learn 3,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103748,82994,IOSoccer,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103751,15697,Hardware: Online Arena,NULL,2002-11-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103888,26746,Lethal Skies Elite Pilot: Team SW,NULL,2002-05-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104055,82091,The Watchmaker,NULL,2002-11-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104244,163360,Programa do Ratinho,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104341,49218,Stuart Little 2,NULL,2002-08-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104407,6624,Super Robot Wars R,NULL,2002-08-02 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
104448,21660,Grandia Xtreme,NULL,2002-10-30 00:00:00.000,4,NULL,NULL,NULL,NULL,NULL
104472,83920,J.A.O.S.S,NULL,2002-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
104538,145386,Aventura na Selva com Gilberto Barros,NULL,2002-10-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104548,60621,Touge R,NULL,2002-12-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104557,45764,Show do Milhão Volume 2,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104599,144084,Disney's Treasure Planet,NULL,2002-11-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104658,16752,Robot Wars: Arenas of Destruction,NULL,2002-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104723,140880,Big Brother Brasil,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104911,95,Need for Speed: Hot Pursuit 2,NULL,2002-09-30 00:00:00.000,52,NULL,80.0000,1,74.3441,188
105011,23761,Riding Spirits,NULL,2002-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
105069,110425,Scally's world of problems,NULL,2002-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
105071,5863,The House of the Dead III,"The zombie infestation has spread all over the world, reducing the world into desolation with the civilization collapsing. 
 
In 2019 (16 years after the events of The House of the Dead 4), a paramilitary force led by retired AMS agent Thomas Rogan infiltrates the EFI Research Facility, a research center formerly owned by Dr. Roy Curien located in an unnamed place in Europe or North America, to investigate what led to the world's collapse. During the mission, his entire team is killed, until he and his second-in-command, Captain Dan Taylor are left. When they manage to find their answer in a giant laboratory, Death, a gigantic mutant who serves as the facility's security guard, kills Taylor and injures Rogan. While fighting to stay alive, Rogan is approached by an unidentified figure in a semi-corporate attire who offers help. Contact with him is lost. 
 
Two weeks later, on October 31, Rogan's daughter, Lisa, accompanied by his former partner, semi-retired agent ""G"", arrives at the facility to rescue him. While navigating through the facility, they fend off against hordes of undead creatures, before they encounter Death, whom they fight twice. Later, they fight a deformed sloth, The Fool, and a mutated tendrilous plant named The Sun. Along the way, Lisa muses to ""G"" how she has to live in the shadows of her well-known father and that she is often the subject of his comparison.",2002-06-01 00:00:00.000,4,NULL,NULL,NULL,65.4914,15
105242,6640,Tiny Toon Adventures: Scary Dreams,NULL,2002-07-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
105464,18483,Phobia III: Edge of Humanity,NULL,2002-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
105537,49316,Pinball Advance,"Pinball Advance features the Tarantula, Jailbreak and Daredevil pinball tables, all fully rendered in shiny 3D and each with their own exclusive single and multiball game modes. The Tarantula table will allow budding pinball wizards to venture into the spider?s lair and fight their way onto the scoreboard overcoming the terror of the table. In Jailbreak, players will have to prove their innocence to the judge or escape past the prison guards. Finally, The Daredevil will let players take their chances with the Wheel of Death and The Loop of Fire.",2002-10-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
105819,24077,Moraff's Maximum Mahjongg 2,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106051,121723,Bejeweled,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106193,59801,Invader,"Join the fight for freedom in Invader! Your mission: defend the human solar system, Alpha Nerconis, from the evil swarm, a seemingly unstoppable alien force bent on total domination. Grab the controls of either a Rygotian or an Ikaben ship and get ready to join the fast-paced and explosive battle. Only you can stop these invaders, and save the solar system.",2002-08-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106201,97736,Bygg hus med Mulle Meck,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106269,186062,Liberty's Kids,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107250,185688,Small Army,Secret plans got stolen. Your job is to retrive them,2002-06-01 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
107290,94472,Pontifex 2,NULL,2002-10-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107519,145707,Spank the Monkey,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107544,5887,Powerpuff Girls: HIM and Seek,NULL,2002-11-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107870,49424,Samurai Deeper Kyo,NULL,2002-12-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107894,185741,Samurai Deeper Kyo,"The manga and anime adaptation follows the story of Demon Eyes Kyo as he seeks to regain his body after his soul was sealed inside the body of his rival, Mibu Kyoshiro. Kyo is joined in his search by the bounty-hunter Shiina Yuya, the heir to the Tokugawa shogunate Benitora, and Sanada Yukimura, a known rival of the Tokugawa.",2002-12-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107999,6408,Fire Pro Wrestling 2,NULL,2002-07-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108261,74801,Combat Queen,NULL,2002-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108283,44812,Future Racer,NULL,2002-05-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108389,3898,Dragon's Lair 3D: Return to the Lair,NULL,2002-11-17 00:00:00.000,2,NULL,70.0000,2,54.0000,3
